transaction_id,transaction_date,customer_id,department,product_sku,product_name,quantity,unit_price,discount_pct,total_cost,payment_method,sales_channel,register_id
141438,2023-12-16,40493,GROCERY,GR-007,"Pasta 1lb",4,1.61,0.1,5.8,EBT,In-Store,REG-8
141573,2022-03-20,77720,"Home & Garden",HG-506,"Throw Pillow",1,19.99,,19.99,"Mobile Pay",In-Store,REG-11
141595,22-Sep-2023,86027,Furniture,FU-304,"Storage Ottoman",2,43.99,0.2,70.38,Check,In-Store,REG-7
141675,12-Dec-2022,10873,"Home & Garden",HG-405,"Storage Bins 3pk",2,16.99,,33.98,Cash,In-Store,REG-5
141902,2022-12-30,96624,Automotive,AU-304,"Car Phone Mount",5,12.74,0.15,54.14,Cash,In-Store,REG-7
141930,14-Oct-2024,54628,Electronics,TV-001,"4K Smart TV 55""",3,349.99,0.3,734.98,"Credit Card",Online,REG-19
141980,03-12-2024,82372,Toys,TY-001,"LEGO City Set",2,34.99,0.3,48.99,"Debit Card",Online,REG-3
142040,04/18/2022,93989,Pharmacy,PH-405,"Hand Sanitizer 8oz",3,3.59,0.1,9.69,Cash,In-Store,REG-19
142070,09/16/2024,10550,Toys,TY-203,"Nerf Gun",4,18.74,0.25,56.22,"Credit Card",In-Store,REG-17
142301,12/10/2024,79181,Grocery,GR-010,"Eggs 12ct",1,3.14,0.1,2.83,"Debit Card",In-Store,REG-17
142417,29-Jun-2024,,Sports,SP-506,"Foam Roller",2,19.99,,39.98,"Debit Card","Curbside Pickup",REG-5
142581,10-Jan-2024,69892,Clothing,CL-203,"Kids Hoodie",2,20.69,0.1,37.24,"Debit Card",In-Store,REG-4
143018,20-Apr-2022,17188,Sports,SP-001,"Yoga Mat",4,21.84,0.05,82.99,Cash,Online,REG-10
143096,2024-05-04,26116,Sports,SP-203,"Water Bottle 32oz",1,15.29,0.1,13.76,EBT,Online,
143150,11-Nov-2022,58453,Grocery,GR-012,"Cereal 18oz",1,4.29,,4.29,"Debit Card",In-Store,REG-18
143205,2023-02-01,45658,Furniture,FU-203,"Desk Lamp",5,23.79,0.15,101.11,"Mobile Pay",In-Store,REG-14
143379,2024-06-01,92866,Toys,TY-405,"Play-Doh 10pk",2,11.39,0.05,21.64,"Credit Card",In-Store,REG-10
143461,31-Oct-2022,63246,PHARMACY,PH-304,"Bandage Assortment",1,5.09,0.15,4.33,Cash,In-Store,REG-3
143663,05-14-2022,60190,Furniture,FU-405,"TV Stand",1,101.99,0.15,86.69,Cash,In-Store,REG-6
143692,09/18/2024,81252,Grocery,GR-005,"Orange Juice 64oz",1,3.59,0.2,2.87,EBT,Online,REG-4
143935,05-16-2024,21378,Automotive,AU-405,"Jumper Cables",3,20.99,0.3,44.08,"Mobile Pay",In-Store,REG-14
144153,12/15/2022,65037,PHARMACY,PH-304,"Bandage Assortment",3,5.39,0.1,14.55,"Credit Card",Online,REG-17
144224,04-18-2022,28045,Electronics,EL-808,"Gaming Controller",2,56.99,0.05,108.28,"Credit Card",In-Store,REG-19
144280,10/14/2023,22063,CLOTHING,CL-203,"Kids Hoodie",1,22.99,,22.99,"Mobile Pay",Online,REG-20
144351,15-May-2022,87286,Sports,SP-102,"Dumbbells 20lb pair",4,38.24,0.15,130.02,"Credit Card",In-Store,REG-13
144397,09-21-2024,80545,Clothing,CL-304,"Running Shoes",3,64.99,,194.97,"Mobile Pay",In-Store,REG-3
145209,10/15/2024,42949,Grocery,GR-011,"Butter 1lb",1,4.99,,4.99,"Credit Card",In-Store,REG-8
145895,29-Jun-2024,82817,Grocery,GR-010,"Eggs 12ct",1,2.97,0.15,2.52,"Gift Card",In-Store,REG-20
145907,08-Aug-2022,73477,Pharmacy,PH-102,"Vitamin D 100ct",1,9.74,0.25,7.3,"Debit Card","Curbside Pickup",REG-16
146047,01-03-2022,26060,Electronics,EL-707,"Tablet 10""",1,280.49,0.15,238.42,"Debit Card",In-Store,REG-1
146048,19-Dec-2023,83229,Sports,SP-203,"Water Bottle 32oz",1,16.14,0.05,15.33,"Gift Card","Curbside Pickup",REG-16
146587,2023-07-02,28701,Toys,TY-506,"RC Car",1,35.99,0.1,32.39,"Debit Card",In-Store,REG-17
146649,20-May-2023,99491,Electronics,EL-707,"Tablet 10""",5,263.99,0.2,1055.96,"Credit Card",In-Store,
146782,2022-11-09,44121,Automotive,AU-001,"Motor Oil 5qt",3,21.24,0.15,54.16,"Debit Card",In-Store,REG-4
146864,23-Nov-2022,18168,Toys,TY-405,"Play-Doh 10pk",1,8.99,0.25,6.74,"Debit Card",Online,REG-4
147079,07-22-2024,80405,Furniture,FU-102,"Bookshelf 5-Tier",1,85.49,0.05,81.22,"Credit Card",Online,REG-6
147116,21-Dec-2022,66659,Sports,SP-405,"Jump Rope",1,6.74,0.25,5.06,"Credit Card",In-Store,REG-13
147188,2023-08-22,72047,"Home & Garden",HG-607,"Laundry Detergent",2,13.49,,26.98,EBT,Online,REG-9
147374,03-16-2022,72990,"Home & Garden",HG-001,"Potting Soil 20qt",1,8.99,,8.99,Cash,In-Store,REG-15
147537,01/28/2022,17400,Grocery,GR-006,"Greek Yogurt 32oz",1,6.29,,6.29,"Debit Card","Curbside Pickup",REG-16
147796,02-10-2022,30169,Electronics,EL-102,"Bluetooth Headphones",2,75.99,0.05,144.38,"Mobile Pay",In-Store,REG-19
147948,01-15-2024,21336,Furniture,FU-405,"TV Stand",1,119.99,,119.99,Cash,Online,REG-7
148021,08/07/2022,42204,Electronics,EL-303,"USB-C Hub",3,33.24,0.05,94.73,Cash,In-Store,REG-2
148225,12/07/2022,66450,Clothing,CL-102,"Women's T-Shirt",5,11.69,,58.45,"Debit Card",In-Store,REG-15
148261,2022-05-21,58824,Electronics,EL-102,"Bluetooth Headphones",1,63.99,0.2,51.19,"Credit Card","Curbside Pickup",REG-4
148458,04/06/2023,19545,"Home & Garden",HG-506,"Throw Pillow",1,18.99,0.05,18.04,EBT,In-Store,REG-8
148741,02-19-2022,16871,AUTOMOTIVE,AU-102,"Car Air Freshener",3,3.14,0.1,8.48,"Debit Card",In-Store,REG-10
148749,06/10/2024,61069,Electronics,EL-707,"Tablet 10""",5,329.99,,1649.95,EBT,"Curbside Pickup",REG-19
148854,2022-05-11,26267,Automotive,AU-203,"Windshield Washer Fluid",1,4.49,0.1,4.04,Cash,In-Store,REG-12
149321,11-06-2022,,Pharmacy,PH-102,"Vitamin D 100ct",1,12.99,,12.99,"Debit Card",Online,REG-15
149466,05/13/2023,46134,Automotive,AU-001,"Motor Oil 5qt",1,23.74,0.05,22.55,"Credit Card",Online,REG-10
149644,2022-01-07,53476,Sports,SP-102,"Dumbbells 20lb pair",1,31.49,0.3,22.04,"Debit Card",In-Store,
149665,03-May-2022,64135,Pharmacy,PH-405,"Hand Sanitizer 8oz",2,3.59,0.1,6.46,"Credit Card",In-Store,REG-3
150031,28-Nov-2023,38053,"Home & Garden",HG-304,"Picture Frame 8x10",3,7.19,0.1,19.41,Cash,In-Store,REG-5
150135,11-10-2024,33056,Electronics,EL-201,"iPhone Case",2,16.99,0.15,28.88,"Debit Card",In-Store,REG-19
150318,02/07/2024,95445,Toys,TY-405,"Play-Doh 10pk",3,10.19,0.15,25.98,"Credit Card",Online,REG-8
150538,03-Sep-2023,75818,Electronics,EL-505,"Wireless Charger",1,23.99,0.2,19.19,"Debit Card",Online,REG-20
150636,2023-08-23,72268,Electronics,EL-707,"Tablet 10""",5,230.99,0.3,808.46,"Gift Card",Online,REG-9
150663,2022-04-26,28864,Beauty,BE-304,"Lip Balm 3pk",5,4.99,,24.95,"Mobile Pay",In-Store,REG-10
151081,05-Mar-2024,32795,Pharmacy,PH-203,"Allergy Relief 30ct",3,10.49,0.3,22.03,"Debit Card",In-Store,REG-2
151084,14-Nov-2022,,Pharmacy,PH-001,"Ibuprofen 200ct",1,9.99,,9.99,Cash,In-Store,REG-17
151326,12/07/2024,55082,Clothing,CL-001,"Men's Jeans",2,27.99,0.2,44.78,"Credit Card",In-Store,REG-20
151405,09/26/2023,48389,Toys,TY-304,"Board Game",1,20.99,0.3,14.69,"Credit Card",Online,REG-13
151503,2023-12-25,50697,ELECTRONICS,EL-102,"Bluetooth Headphones",2,79.99,,159.98,"Debit Card",In-Store,REG-16
152001,07-Apr-2022,39761,TOYS,TY-506,"RC Car",3,37.99,0.05,108.27,"Credit Card",In-Store,REG-11
152236,02-13-2023,50392,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,Cash,In-Store,REG-15
152304,2023-11-23,21997,Grocery,GR-008,"Canned Tomatoes",1,1.16,0.1,1.04,"Mobile Pay",In-Store,
152642,29-Aug-2022,16289,Automotive,AU-304,"Car Phone Mount",1,14.24,0.05,13.53,"Credit Card",In-Store,
152706,20-Aug-2024,81106,Pharmacy,PH-001,"Ibuprofen 200ct",3,9.99,,29.97,"Debit Card",In-Store,REG-3
152826,02-05-2022,47370,Furniture,FU-102,"Bookshelf 5-Tier",2,76.49,0.15,130.03,"Debit Card",Online,REG-15
153284,27-Aug-2022,31134,Grocery,GR-002,"White Bread",5,2.99,,14.95,"Mobile Pay",In-Store,REG-7
153443,28-Feb-2022,58464,Automotive,AU-405,"Jumper Cables",2,22.49,0.25,33.74,"Debit Card",In-Store,REG-3
153576,05/22/2024,97795,Furniture,FU-405,"TV Stand",3,107.99,0.1,291.57,"Debit Card",Online,REG-18
153646,2023-04-02,41888,Electronics,EL-201,"iPhone Case",4,19.99,,79.96,"Credit Card",In-Store,REG-8
153872,09-07-2024,18564,Electronics,EL-404,"Laptop Stand",1,37.49,0.25,28.12,"Credit Card",Online,REG-19
153916,2023-11-26,55727,Furniture,FU-203,"Desk Lamp",3,23.79,0.15,60.66,"Debit Card","Curbside Pickup",REG-9
153974,22-Apr-2023,68442,"Home & Garden",HG-102,"Garden Hose 50ft",1,29.99,,29.99,"Gift Card",In-Store,REG-15
154167,01-Feb-2023,29837,Pharmacy,PH-001,"Ibuprofen 200ct",2,7.99,0.2,12.78,EBT,In-Store,REG-12
154301,2023-08-26,12556,Furniture,FU-102,"Bookshelf 5-Tier",2,71.99,0.2,115.18,Cash,In-Store,REG-20
154310,2022-07-06,80270,Pharmacy,PH-304,"Bandage Assortment",1,5.39,0.1,4.85,"Gift Card",In-Store,REG-10
154328,2023-02-27,73630,Pharmacy,PH-203,"Allergy Relief 30ct",2,14.24,0.05,27.06,Cash,Online,REG-3
154512,10-Jun-2024,61204,Electronics,EL-707,"Tablet 10""",4,263.99,0.2,844.77,"Credit Card",In-Store,REG-20
154586,04-30-2024,41263,Sports,SP-102,"Dumbbells 20lb pair",1,42.74,0.05,40.6,"Credit Card",In-Store,REG-2
154743,03/22/2022,20845,Beauty,BE-102,"Face Moisturizer",2,14.24,0.05,27.06,"Credit Card",Online,REG-7
154909,04/17/2024,22387,Sports,SP-203,"Water Bottle 32oz",3,14.44,0.15,36.82,"Credit Card",In-Store,REG-13
155180,2023-06-04,31201,Grocery,GR-006,"Greek Yogurt 32oz",2,5.66,0.1,10.19,"Debit Card",Online,REG-4
155230,2024-02-03,62550,Sports,SP-203,"Water Bottle 32oz",2,16.99,,33.98,Check,Online,REG-7
155660,2022-01-31,23710,Beauty,BE-304,"Lip Balm 3pk",1,3.49,0.3,2.44,"Credit Card","Curbside Pickup",REG-10
155672,2024-05-31,41002,Clothing,CL-203,"Kids Hoodie",2,18.39,0.2,29.42,"Mobile Pay",In-Store,REG-3
155885,08/13/2024,29734,Toys,TY-203,"Nerf Gun",1,22.49,,22.49,"Credit Card",In-Store,REG-15
156208,2024-08-05,90157,Beauty,BE-203,Mascara,1,8.99,,8.99,"Credit Card",Online,REG-18
156274,07/25/2022,82571,Automotive,AU-405,"Jumper Cables",1,28.49,0.05,27.07,"Credit Card",Online,REG-13
156394,2023-04-30,96706,"HOME & GARDEN",HG-102,"Garden Hose 50ft",4,25.49,0.15,86.67,"Debit Card","Curbside Pickup",REG-3
156415,05/03/2024,68073,Electronics,EL-606,"Smart Speaker",5,76.49,0.15,325.08,"Debit Card",In-Store,REG-19
156491,04-29-2024,16160,Sports,SP-203,"Water Bottle 32oz",4,13.59,0.2,43.49,"Credit Card",In-Store,REG-15
156553,11/17/2024,30596,Furniture,FU-304,"Storage Ottoman",1,54.99,,54.99,"Credit Card","Curbside Pickup",REG-14
156569,2023-09-13,84738,Sports,SP-203,"Water Bottle 32oz",1,12.74,0.25,9.56,"Debit Card",Online,REG-18
156621,2022-02-01,19996,"Home & Garden",HG-001,"Potting Soil 20qt",1,8.09,,8.09,EBT,"Curbside Pickup",REG-13
156771,2023-07-27,80972,Pharmacy,PH-304,"Bandage Assortment",2,5.99,,11.98,"Credit Card",In-Store,REG-18
156935,08-11-2023,26632,Beauty,BE-102,"Face Moisturizer",5,12.74,0.15,54.14,"Debit Card",In-Store,REG-8
156977,04-08-2024,,Automotive,AU-102,"Car Air Freshener",5,3.49,,17.45,"Debit Card",Online,REG-8
156993,02-10-2024,,Furniture,FU-304,"Storage Ottoman",1,49.49,0.1,44.54,"Credit Card",In-Store,REG-11
157234,11/10/2024,16187,Furniture,FU-304,"Storage Ottoman",2,46.74,0.15,79.46,"Debit Card",Online,REG-9
157303,01-05-2023,63589,Furniture,FU-001,"Folding Chair",1,24.49,0.3,17.14,"Credit Card",In-Store,REG-16
157398,01/25/2024,16181,Clothing,CL-506,"Yoga Pants",2,27.99,,55.98,"Gift Card",In-Store,REG-15
157692,2024-04-16,12991,Clothing,CL-405,"Winter Jacket",4,85.49,0.05,324.86,"Credit Card",In-Store,REG-9
157912,02-08-2023,49689,Furniture,FU-203,"Desk Lamp",2,20.99,0.25,31.48,Cash,In-Store,REG-9
158096,2024-05-03,61972,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,"Debit Card",In-Store,REG-8
158104,2023-01-08,31229,Automotive,AU-203,"Windshield Washer Fluid",2,4.99,,9.98,"Credit Card",In-Store,REG-20
158189,03-Dec-2023,44556,"Home & Garden",HG-506,"Throw Pillow",1,15.99,0.2,12.79,"Debit Card",In-Store,REG-20
158635,2024-12-05,66513,Grocery,GR-007,"Pasta 1lb",1,1.79,,1.79,"Credit Card",Online,REG-16
158806,11/14/2022,61181,Automotive,AU-102,"Car Air Freshener",4,2.97,0.15,10.1,"Debit Card",In-Store,REG-16
159223,2022-06-15,,Sports,SP-405,"Jump Rope",4,7.64,0.15,25.98,"Credit Card",In-Store,REG-2
159399,2024-10-21,44478,Clothing,CL-304,"Running Shoes",2,58.49,0.1,105.28,"Debit Card",Online,REG-2
159444,2024-01-09,97150,Toys,TY-405,"Play-Doh 10pk",5,9.59,0.2,38.36,"Gift Card",Online,REG-10
159477,04/21/2022,17424,FURNITURE,FU-203,"Desk Lamp",1,20.99,0.25,15.74,"Debit Card",In-Store,REG-17
159570,10-15-2022,41527,Sports,SP-102,"Dumbbells 20lb pair",5,44.99,,224.95,"Credit Card",In-Store,REG-11
159644,03-02-2024,,Grocery,GR-010,"Eggs 12ct",1,3.49,,3.49,"Gift Card",In-Store,
159708,2022-10-17,82006,Automotive,AU-203,"Windshield Washer Fluid",2,4.99,,9.98,EBT,Online,REG-19
159950,04-02-2024,53899,Toys,TY-203,"Nerf Gun",3,24.99,,74.97,"Debit Card",In-Store,REG-1
160041,19-May-2023,78034,Toys,TY-001,"LEGO City Set",5,34.99,0.3,122.46,"Debit Card",In-Store,REG-10
160167,19-Apr-2023,94076,Beauty,BE-102,"Face Moisturizer",1,14.99,,14.99,"Credit Card","Curbside Pickup",
160421,2023-06-12,12099,Beauty,BE-304,"Lip Balm 3pk",1,4.74,0.05,4.5,"Credit Card",In-Store,REG-19
160630,02/18/2023,37538,Clothing,CL-001,"Men's Jeans",2,31.49,0.1,56.68,"Debit Card",In-Store,REG-7
160940,15-Oct-2022,17425,Furniture,FU-102,"Bookshelf 5-Tier",1,89.99,,89.99,"Credit Card","Curbside Pickup",REG-7
161137,2024-03-19,12731,Clothing,CL-102,"Women's T-Shirt",1,12.99,,12.99,"Credit Card",In-Store,REG-10
161251,07/10/2023,57153,Sports,SP-102,"Dumbbells 20lb pair",3,44.99,,134.97,Check,"Curbside Pickup",REG-14
161324,2023-01-24,,Automotive,AU-304,"Car Phone Mount",1,13.49,0.1,12.14,Cash,In-Store,REG-19
161418,07/15/2023,73812,Clothing,CL-304,"Running Shoes",2,48.74,0.25,73.11,"Debit Card",In-Store,REG-1
161444,01/02/2022,70234,Toys,TY-304,"Board Game",2,26.99,0.1,48.58,"Debit Card",In-Store,REG-17
161471,21-Jan-2023,96462,Grocery,GR-004,"Bagged Salad Mix",1,3.03,0.2,2.42,EBT,"Curbside Pickup",REG-16
161926,2023-02-26,72753,Beauty,BE-102,"Face Moisturizer",2,14.24,0.05,27.06,"Credit Card",In-Store,REG-9
161971,03-Feb-2023,59073,Clothing,CL-607,"Dress Socks 6pk",1,9.49,0.05,9.02,"Credit Card",Online,REG-4
162171,2024-02-29,45186,Automotive,AU-304,"Car Phone Mount",5,11.24,0.25,42.15,"Debit Card",In-Store,REG-17
162255,03/29/2022,19051,Electronics,EL-505,"Wireless Charger",3,20.99,0.3,44.08,"Gift Card",Online,REG-4
162528,03-May-2024,26413,Pharmacy,PH-304,"Bandage Assortment",3,4.19,0.3,8.8,"Credit Card",In-Store,REG-12
162587,05-27-2023,47136,"Home & Garden",HG-001,"Potting Soil 20qt",2,6.29,0.3,8.81,"Gift Card",In-Store,REG-14
162663,24-Nov-2022,72482,Pharmacy,PH-304,"Bandage Assortment",5,4.49,0.25,16.84,"Mobile Pay",In-Store,REG-12
162838,28-Jul-2023,69159,Furniture,FU-203,"Desk Lamp",1,23.79,0.15,20.22,"Debit Card",In-Store,REG-14
162866,09-17-2022,87620,Beauty,BE-506,"Razor 4pk",1,11.99,,11.99,"Credit Card",Online,REG-9
162880,12/17/2022,46209,"Home & Garden",HG-506,"Throw Pillow",1,19.99,,19.99,"Credit Card",In-Store,REG-15
162985,2022-03-02,21405,Clothing,CL-304,"Running Shoes",1,45.49,0.3,31.84,"Gift Card",In-Store,REG-14
163460,29-Jul-2023,37940,Automotive,AU-304,"Car Phone Mount",2,12.74,0.15,21.66,"Credit Card",In-Store,REG-18
163526,03-23-2022,70182,Toys,TY-102,"Barbie Doll",2,14.99,,29.98,Cash,Online,REG-12
164029,12/08/2022,51775,Toys,TY-102,"Barbie Doll",3,14.99,,44.97,"Gift Card","Curbside Pickup",REG-9
164153,19-Oct-2023,37617,Grocery,GR-009,"Frozen Pizza",3,7.19,0.1,19.41,"Mobile Pay",In-Store,REG-6
164211,05-27-2023,90680,Furniture,FU-102,"Bookshelf 5-Tier",2,76.49,0.15,130.03,"Debit Card","Curbside Pickup",REG-20
164226,14-May-2022,60899,Sports,SP-304,"Resistance Bands",1,12.34,0.05,11.72,"Debit Card",In-Store,REG-4
164279,10/31/2024,15171,Clothing,CL-001,"Men's Jeans",5,26.24,0.25,98.4,"Debit Card",In-Store,REG-18
164630,02/22/2022,57094,Grocery,GR-012,"Cereal 18oz",1,4.29,,4.29,"Credit Card",Online,REG-3
164831,2023-02-18,38148,Beauty,BE-001,"Shampoo 16oz",2,5.24,0.25,7.86,"Credit Card",In-Store,REG-1
165364,16-Mar-2023,90060,Furniture,FU-304,"Storage Ottoman",1,38.49,0.3,26.94,"Credit Card",In-Store,REG-11
165477,2022-08-14,74008,Clothing,CL-102,"Women's T-Shirt",5,11.04,0.15,46.92,"Mobile Pay",In-Store,REG-15
165706,10/01/2023,,"Home & Garden",HG-203,"Scented Candle",1,12.99,,12.99,Cash,"Curbside Pickup",REG-20
165715,11-21-2022,65789,Grocery,GR-006,"Greek Yogurt 32oz",2,5.98,0.05,11.36,"Mobile Pay",In-Store,REG-14
166052,2022-02-21,68891,Grocery,GR-001,"Organic Whole Milk 1gal",2,5.22,0.05,9.92,"Debit Card",In-Store,REG-5
166070,03/10/2023,76495,"Home & Garden",HG-203,"Scented Candle",3,12.34,0.05,35.17,"Debit Card",In-Store,REG-1
166101,2024-08-27,85057,Electronics,EL-505,"Wireless Charger",1,29.99,,29.99,Cash,In-Store,
166177,05/05/2023,53604,Furniture,FU-405,"TV Stand",2,89.99,0.25,134.98,"Debit Card",In-Store,REG-2
166325,01/09/2022,87210,Electronics,EL-303,"USB-C Hub",5,24.49,,122.45,EBT,In-Store,REG-3
166369,2024-02-19,60007,Grocery,GR-008,"Canned Tomatoes",4,0.9,0.3,2.52,"Credit Card",In-Store,REG-7
166574,07/22/2024,64718,"Home & Garden",HG-506,"Throw Pillow",1,15.99,0.2,12.79,"Credit Card",In-Store,REG-9
166947,03/26/2022,59251,Automotive,AU-304,"Car Phone Mount",3,10.49,0.3,22.03,"Credit Card",In-Store,REG-6
167054,11-Apr-2022,95732,Automotive,AU-203,"Windshield Washer Fluid",3,3.49,0.3,7.33,"Credit Card",Online,REG-17
167145,29-Dec-2023,78891,Grocery,GR-002,"White Bread",1,2.99,,2.99,"Credit Card",Online,REG-16
167282,02-14-2024,28546,"Home & Garden",HG-405,"Storage Bins 3pk",2,16.14,0.05,30.67,Cash,In-Store,REG-9
167755,01/11/2023,93147,Beauty,BE-405,"Body Lotion 16oz",3,5.99,0.25,13.48,"Credit Card",In-Store,REG-7
167897,08/20/2024,20472,Sports,SP-506,"Foam Roller",1,13.99,0.3,9.79,"Debit Card",In-Store,REG-16
168234,08-24-2022,37552,Pharmacy,PH-405,"Hand Sanitizer 8oz",3,3.99,,11.97,Cash,Online,
168288,20-May-2023,62247,Clothing,CL-001,"Men's Jeans",3,31.49,0.1,85.02,"Credit Card",In-Store,REG-14
168545,18-Apr-2024,87768,Toys,TY-102,"Barbie Doll",4,11.24,0.25,33.72,"Credit Card",In-Store,REG-7
168637,10-14-2023,12440,Clothing,CL-405,"Winter Jacket",2,67.49,0.25,101.23,"Credit Card",In-Store,REG-18
168776,01-30-2024,78637,Electronics,EL-201,"iPhone Case",5,18.99,0.05,90.2,"Credit Card",Online,REG-10
169067,08-10-2024,79639,GROCERY,GR-009,"Frozen Pizza",4,6.39,0.2,20.45,"Debit Card",In-Store,REG-9
169237,2023-06-07,75225,"Home & Garden",HG-607,"Laundry Detergent",3,12.14,0.1,32.78,"Debit Card","Curbside Pickup",REG-6
169243,2022-12-29,84660,Beauty,BE-001,"Shampoo 16oz",1,6.99,,6.99,Cash,Online,REG-3
169258,01/12/2023,11076,Electronics,EL-505,"Wireless Charger",1,29.99,,29.99,EBT,Online,REG-13
169658,01/06/2023,12995,PHARMACY,PH-304,"Bandage Assortment",4,5.99,,23.96,"Credit Card",Online,REG-6
169933,01-19-2024,78508,Beauty,BE-304,"Lip Balm 3pk",3,4.99,,14.97,"Credit Card",In-Store,REG-14
170304,05/02/2024,36118,Pharmacy,PH-001,"Ibuprofen 200ct",1,9.99,,9.99,Cash,In-Store,REG-12
170639,21-Mar-2023,,Sports,SP-405,"Jump Rope",2,6.74,0.25,10.11,"Gift Card",In-Store,REG-11
171074,25-Jan-2022,53637,Clothing,CL-708,"Baseball Cap",2,12.74,0.15,21.66,"Credit Card","Curbside Pickup",REG-1
171192,2022-04-25,40803,Furniture,FU-001,"Folding Chair",2,34.99,,69.98,"Credit Card",In-Store,REG-9
171198,05-07-2022,68752,Sports,SP-405,"Jump Rope",4,8.99,,35.96,Cash,In-Store,REG-10
171216,30-Apr-2024,83529,Pharmacy,PH-102,"Vitamin D 100ct",1,12.34,,12.34,EBT,In-Store,REG-13
171292,01/14/2023,93898,"Home & Garden",HG-304,"Picture Frame 8x10",5,7.99,,39.95,"Credit Card",Online,REG-11
171657,2022-05-27,73268,Toys,TY-304,"Board Game",3,22.49,0.25,50.6,"Credit Card",In-Store,REG-1
171922,03/08/2022,36784,Sports,SP-203,"Water Bottle 32oz",2,16.99,,33.98,"Credit Card",In-Store,REG-9
171951,2022-04-17,42411,Clothing,CL-708,"Baseball Cap",1,12.74,0.15,10.83,Cash,Online,REG-4
172008,10-Jun-2024,40674,Electronics,TV-001,"4K Smart TV 55""",1,374.99,0.25,281.24,"Debit Card",Online,REG-6
172109,2024-07-06,,Electronics,EL-303,"USB-C Hub",1,29.74,0.15,25.28,"Debit Card","Curbside Pickup",REG-14
172472,2024-07-27,94140,Automotive,AU-405,"Jumper Cables",1,25.49,0.15,21.67,"Credit Card",In-Store,REG-7
172534,08-Feb-2022,90453,"Home & Garden",HG-405,"Storage Bins 3pk",2,11.89,0.3,16.65,"Credit Card",In-Store,REG-13
173101,21-Aug-2024,76287,"Home & Garden",HG-102,"Garden Hose 50ft",1,29.99,,29.99,"Credit Card",In-Store,REG-5
173131,28-Sep-2024,92625,Electronics,TV-001,"4K Smart TV 55""",1,424.99,0.15,361.24,"Credit Card",In-Store,REG-3
173175,03-25-2023,16015,Pharmacy,PH-405,"Hand Sanitizer 8oz",1,2.99,0.25,2.24,"Mobile Pay",In-Store,REG-16
173180,2023-11-05,,Electronics,EL-201,"iPhone Case",1,15.99,0.2,12.79,Cash,In-Store,REG-18
173515,07/27/2022,74733,Electronics,EL-808,"Gaming Controller",2,59.99,,119.98,"Debit Card",In-Store,REG-8
173591,2022-02-23,45308,Furniture,FU-405,"TV Stand",1,113.99,0.05,108.29,"Credit Card",In-Store,REG-1
173732,17-Jun-2023,76110,Furniture,FU-405,"TV Stand",1,101.99,0.15,86.69,Cash,In-Store,REG-12
173765,28-Jul-2024,77661,Automotive,AU-102,"Car Air Freshener",3,2.79,0.2,6.7,"Debit Card",In-Store,REG-4
173795,2022-10-10,54639,Clothing,CL-304,"Running Shoes",4,51.99,0.2,166.37,"Credit Card","Curbside Pickup",REG-15
174132,08/08/2024,48874,Beauty,BE-102,"Face Moisturizer",4,14.99,,59.96,"Debit Card",Online,REG-20
174197,2022-11-29,25788,Sports,SP-304,"Resistance Bands",3,12.99,,38.97,Cash,In-Store,REG-4
174299,2022-05-19,80678,Clothing,CL-001,"Men's Jeans",4,34.99,,139.96,"Debit Card",In-Store,REG-4
174757,31-Jul-2022,,"Home & Garden",HG-203,"Scented Candle",1,9.09,0.3,6.36,EBT,Online,REG-4
174838,02/13/2024,99374,Electronics,EL-505,"Wireless Charger",3,20.99,0.3,44.08,"Credit Card",Online,REG-19
174878,11-02-2022,84607,Automotive,AU-102,"Car Air Freshener",4,3.14,0.1,11.3,"Debit Card",Online,REG-19
175103,11/13/2023,40690,Pharmacy,PH-405,"Hand Sanitizer 8oz",2,2.79,0.3,3.91,Cash,Online,REG-1
175110,07-27-2024,59854,Grocery,GR-003,"Chicken Breast 3lb",3,10.19,0.15,25.98,"Credit Card",In-Store,REG-8
175190,04-20-2024,94522,Sports,SP-203,"Water Bottle 32oz",3,16.99,,50.97,"Debit Card",Online,REG-11
175236,04-26-2024,34625,Sports,SP-203,"Water Bottle 32oz",4,16.99,,67.96,"Debit Card",In-Store,REG-13
175237,30-Jul-2022,55933,"Home & Garden",HG-304,"Picture Frame 8x10",3,5.99,0.25,13.48,"Mobile Pay",Online,REG-14
175593,06-13-2022,31472,Clothing,CL-405,"Winter Jacket",2,89.99,,179.98,Cash,In-Store,REG-9
176232,2022-02-23,48095,Sports,SP-506,"Foam Roller",2,19.99,,39.98,"Credit Card",Online,REG-4
176266,05-Sep-2023,21922,Electronics,EL-102,"Bluetooth Headphones",1,63.99,0.2,51.19,"Gift Card",In-Store,REG-11
176313,24-Mar-2023,12797,Automotive,AU-001,"Motor Oil 5qt",1,18.74,0.25,14.06,"Gift Card",In-Store,REG-4
176517,09-Aug-2024,64722,Beauty,BE-203,Mascara,3,8.99,,26.97,"Credit Card","Curbside Pickup",REG-3
177081,03-15-2023,60262,Toys,TY-506,"RC Car",1,31.99,0.2,25.59,"Debit Card",In-Store,REG-18
177353,21-Apr-2022,29252,Electronics,EL-606,"Smart Speaker",3,89.99,,269.97,"Credit Card",In-Store,REG-10
