transaction_id,transaction_date,store_id,customer_id,employee_id,department,product_sku,product_name,quantity,unit_price,line_total,discount_pct,payment_method,sales_channel,is_return,register_id
TXN-710678,2024-09-15,ST-004,CUST-55808,EMP-8042,Furniture,FU-102,Bookshelf 5-Tier,4,89.99,359.96,,Debit Card,In-Store,N,REG-9
TXN-764341,15-Jan-2024,ST-011,CUST-42997,EMP-4658,Electronics,EL-505,Wireless Charger,2,25.49,50.98,0.15,Cash,In-Store,N,REG-16
TXN-509320,2022-11-02,ST-006,CUST-63504,EMP-9327,Sports,SP-102,Dumbbells 20lb pair,1,35.99,116.14,0.2,Debit Card,In-Store,N,REG-13
TXN-584049,2023-06-23,ST-006,,EMP-2229,Sports,SP-506,Foam Roller,1,14.99,14.99,0.25,Debit Card,In-Store,N,REG-4
TXN-824904,03-Nov-2023,ST-001,CUST-86619,EMP-3088,Electronics,EL-606,Smart Speaker,3,89.99,269.97,,Mobile Pay,Online,N,
TXN-243111,2022-05-25,ST-002,CUST-88080,EMP-5671,Grocery,GR-004,Bagged Salad Mix,3,3.60,10.8,0.05,EBT,In-Store,N,REG-15
TXN-876880,2023-07-11,ST-012,CUST-79604,,Toys,TY-405,Play-Doh 10pk,1,11.99,11.99,,Cash,In-Store,N,REG-10
TXN-994386,01-19-2023,ST-007,CUST-28191,EMP-2165,Furniture,FU-102,Bookshelf 5-Tier,1,80.99,80.99,0.1,Gift Card,In-Store,N,REG-7
TXN-550691,12-04-2023,ST-004,CUST-80173,EMP-5521,Automotive,AU-203,Windshield Washer Fluid,4,4.99,19.96,,Mobile Pay,In-Store,N,REG-12
  TXN-804055,07-17-2023,ST-007,CUST-47344,EMP-7671,Home & Garden,HG-607,Laundry Detergent,1,13.49,13.49,,Credit Card,In-Store,N,REG-15
TXN-858536,19-Feb-2024,ST-008,CUST-45193,EMP-1977,Automotive,AU-102,Car Air Freshener,4,3.14,12.56,0.1,Credit Card,In-Store,N,REG-8
TXN-525826,01/02/2023,ST-009,CUST-62803,EMP-9882,Furniture,FU-001,Folding Chair,1,29.74,29.74,0.15,Debit Card,Curbside Pickup,N,REG-12
TXN-182814,06-17-2023,ST-009,CUST-22738,EMP-2836,Automotive,AU-405,Jumper Cables,1,29.99,29.99,,Credit Card,In-Store,N,REG-3
TXN-617810,19-Sep-2024,ST-004,CUST-20938,,Grocery,GR-003,Chicken Breast 3lb,1,11.39,11.39,0.05,Gift Card,Online,N,REG-8
TXN-544368,2022-03-30,ST-003,CUST-79619,EMP-6960,Electronics,EL-404,Laptop Stand,5,34.99,174.95,0.3,Debit Card,Online,N,REG-12
TXN-937117,02-Dec-2024,ST-002,CUST-33765,EMP-7370,Automotive,AU-001,Motor Oil 5qt,5,22.49,112.45,0.1,Mobile Pay,In-Store,N,REG-11
TXN-828597,11-13-2023,ST-009,CUST-99139,EMP-9981,Toys,TY-203,Nerf Gun,1,17.49,17.49,0.3,Gift Card,Curbside Pickup,N,REG-6
TXN-935536,21-Feb-2023,ST-002,CUST-19963,EMP-2636,Toys,TY-506,RC Car,1,29.99,29.99,0.25,Debit Card,In-Store,N,REG-20
TXN-572801,2022-01-07,ST-010,,EMP-2879,Furniture,FU-001,Folding Chair,2,34.99,69.98,,Credit Card,In-Store,N,REG-14
TXN-268354,08-11-2024,ST-002,CUST-20291,EMP-7454,Clothing,CL-405,Winter Jacket,2,62.99,125.98,0.3,Credit Card,In-Store,N,REG-6
TXN-868808,04/30/2024,ST-011,CUST-33447,,Electronics,EL-808,Gaming Controller,2,50.99,-101.98,0.15,Gift Card,Online,Y,REG-14
TXN-457948,02-02-2024,ST-004,,EMP-8567,Clothing,CL-203,Kids Hoodie,2,17.24,34.48,0.25,Gift Card,In-Store,N,REG-1
  TXN-337863,10-Aug-2023,  ST-002,CUST-66443,EMP-6387,Automotive,AU-001,Motor Oil 5qt,3,17.49,52.47,0.3,EBT,Curbside Pickup,N,REG-7
  TXN-328970,09-18-2023,ST-004,CUST-27367,EMP-9582,Home & Garden,HG-102,Garden Hose 50ft,3,25.49,76.47,0.15,EBT,In-Store,N,REG-4
TXN-424863,2022-05-14,ST-002,CUST-28089,EMP-7263,Toys,TY-001,LEGO City Set,4,47.49,189.96,0.05,Credit Card,In-Store,N,REG-7
TXN-960848,08-Aug-2024,ST-006,CUST-30862,EMP-3379,Pharmacy,PH-203,Allergy Relief 30ct,2,14.99,29.98,,Credit Card,Online,N,REG-15
TXN-432185,09/07/2022,ST-001,CUST-25827,EMP-6736,Clothing,CL-708,Baseball Cap,4,14.24,-56.96,0.05,Cash,Online,Y,REG-3
TXN-261755,04-Jan-2022,ST-009,CUST-76840,EMP-7997,Grocery,GR-012,Cereal 18oz,2,4.29,8.58,,Debit Card,In-Store,N,REG-19
TXN-941735,27-Oct-2023,ST-012,CUST-20625,EMP-9824,Grocery,GR-002,White Bread,1,2.69,2.69,0.1,Debit Card,Online,N,REG-15
TXN-800104,07/04/2023,ST-007,CUST-25956,EMP-9810,Automotive,AU-405,Jumper Cables,2,23.99,47.98,0.2,Mobile Pay,In-Store,N,REG-8
TXN-415109,29-Mar-2022,ST-003,CUST-21206,EMP-3609,Grocery,GR-004,Bagged Salad Mix,1,2.84,-2.84,0.25,Gift Card,In-Store,Y,REG-1
  TXN-891958,10/17/2023,st-001,CUST-58169,EMP-1387,Electronics,EL-505,Wireless Charger,5,29.99,149.95,,Debit Card,In-Store,N,REG-5
TXN-747561,2022-05-11,ST-001,CUST-54606,EMP-1764,Grocery,GR-009,Frozen Pizza,2,6.79,13.58,0.15,Debit Card,In-Store,N,REG-18
TXN-327557,11/13/2024,ST-010,CUST-39783,,Clothing,CL-102,Women's T-Shirt,2,12.34,24.68,0.05,Cash,In-Store,N,REG-8
TXN-755472,10-05-2023,ST-009,CUST-99139,EMP-9818,Automotive,AU-304,Car Phone Mount,1,11.99,11.99,0.2,Credit Card,In-Store,N,
TXN-656536,12/25/2023,ST-009,CUST-11982,EMP-6572,AUTOMOTIVE,AU-405,Jumper Cables,2,22.49,44.98,0.25,Debit Card,Online,N,REG-17
TXN-800697,09/16/2024,ST-011,CUST-43100,EMP-2746,Grocery,GR-011,Butter 1lb,3,4.74,14.22,0.05,Debit Card,In-Store,N,REG-5
TXN-238861,2023-02-23,ST-011,CUST-81316,EMP-4265,  Grocery,GR-002,White Bread,1,2.99,2.99,,Mobile Pay,In-Store,N,REG-16
TXN-347496,11-04-2024,ST-010,CUST-76649,EMP-1137,Clothing,CL-203,Kids Hoodie,2,18.39,36.78,0.2,Credit Card,In-Store,N,REG-15
TXN-952405,2022-06-03,ST-012,CUST-19674,EMP-7724,Grocery,GR-011,Butter 1lb,3,4.49,13.47,0.1,Debit Card,In-Store,N,REG-7
TXN-409143,11-Sep-2023,ST-001,CUST-27612,EMP-7169,Grocery,GR-009,Frozen Pizza,2,6.39,12.78,0.2,Mobile Pay,In-Store,N,REG-17
TXN-975217,01/03/2024,  ST-005,CUST-75726,EMP-4582,Toys,TY-001,LEGO City Set,5,49.99,249.95,,Gift Card,Online,N,REG-13
TXN-626988,11/29/2024,ST-008,CUST-15458,EMP-6168,Clothing,CL-607,Dress Socks 6pk,3,8.49,-25.47,0.15,Check,Curbside Pickup,Y,REG-12
TXN-367034,2022-05-29,ST-012,CUST-84603,EMP-5082,Toys,TY-304,  Board Game,3,26.99,80.97,0.1,Debit Card,In-Store,N,REG-1
TXN-431442,2022-03-18,ST-006,CUST-39268,EMP-1836,Toys,TY-001,LEGO City Set,2,37.49,74.98,0.25,Debit Card,In-Store,N,REG-14
TXN-846587,2022-12-26,ST-005,CUST-43807,EMP-7470,Clothing,CL-607,Dress Socks 6pk,2,9.49,18.98,0.05,Mobile Pay,In-Store,N,REG-10
TXN-360017,04-25-2022,ST-002,CUST-95302,EMP-4741,Automotive,AU-405,Jumper Cables,2,22.49,44.98,0.25,Credit Card,Online,N,REG-19
TXN-586530,09-04-2024,ST-012,,EMP-2989,Sports,SP-405,Jump Rope,2,7.19,14.38,0.2,Credit Card,In-Store,N,
TXN-671403,2023-04-16,ST-011,CUST-44493,EMP-8364,Pharmacy,PH-304,Bandage Assortment,1,5.99,5.99,,Gift Card,Curbside Pickup,N,REG-20
TXN-623516,2024-07-22,ST-005,CUST-85723,EMP-7476,Toys,TY-102,Barbie Doll,4,14.99,59.96,,Debit Card,Curbside Pickup,N,REG-3
TXN-316254,03/07/2022,ST-005,CUST-79677,EMP-7924,Electronics,EL-404,Laptop Stand,4,34.99,139.96,0.3,Credit Card,In-Store,N,REG-10
TXN-837092,01/18/2022,ST-012,CUST-83860,EMP-4602,Grocery,GR-008,Canned Tomatoes,1,1.29,-1.29,,Debit Card,In-Store,Y,REG-19
TXN-458995,05-20-2022,ST-006,,EMP-3901,Clothing,CL-607,Dress Socks 6pk,1,7.99,7.99,0.2,Credit Card,Online,N,REG-10
TXN-963915,28-Oct-2024,ST-003,CUST-97199,EMP-4175,Clothing,CL-708,Baseball Cap,1,$10.49,10.49,0.3,Cash,In-Store,N,REG-20
TXN-531804,09-08-2023,ST-001,CUST-56697,EMP-2593,Automotive,AU-405,Jumper Cables,1,22.49,22.49,0.25,Credit Card,Online,N,REG-12
TXN-706578,06/04/2024,ST-008,CUST-16486,EMP-8415,  Clothing,CL-203,Kids Hoodie,4,22.99,91.96,,Debit Card,Online,N,REG-14
TXN-808142,08-06-2023,ST-001,CUST-59964,EMP-1299,Automotive,AU-304,Car Phone Mount,4,14.99,59.96,,Debit Card,Curbside Pickup,N,REG-20
TXN-831283,08-12-2022,ST-012,CUST-53457,EMP-3199,Electronics,EL-303,USB-C Hub,1,29.74,29.74,0.15,Check,In-Store,N,REG-9
TXN-989882,2024-11-26,ST-005,CUST-74933,EMP-2863,Electronics,EL-201,iPhone Case,2,13.99,27.98,0.3,Credit Card,In-Store,N,REG-12
TXN-136832,02/25/2022,ST-008,CUST-18231,EMP-5844,Toys,TY-405,Play-Doh 10pk,3,8.99,26.97,0.25,Debit Card,Online,N,REG-17
TXN-175593,06-13-2022,ST-007,CUST-31472,EMP-5918,Clothing,CL-405,Winter Jacket,2,89.99,179.98,,Cash,In-Store,N,REG-9
TXN-238687,02-18-2023,ST-007,CUST-26089,EMP-6510,Automotive,AU-203,Windshield Washer Fluid,5,3.99,19.95,0.2,Debit Card,In-Store,N,REG-15
TXN-899053,2022-11-08,ST-003,CUST-96067,EMP-7573,Grocery,GR-002,White Bread,1,2.69,2.69,0.1,Gift Card,In-Store,N,REG-13
TXN-591044,30-Sep-2023,ST-005,CUST-18008,EMP-3276,Pharmacy,PH-405,Hand Sanitizer 8oz,1,3.99,3.99,,Mobile Pay,Online,N,REG-20
TXN-889068,07/30/2022,ST-003,CUST-11914,EMP-2649,Sports,SP-506,Foam Roller,1,14.99,-14.99,0.25,Debit Card,In-Store,Y,REG-9
TXN-496396,2024-02-22,ST-005,CUST-48488,EMP-5318,Furniture,FU-203,Desk Lamp,5,27.99,139.95,,Credit Card,Curbside Pickup,N,REG-8
TXN-394095,05-16-2022,ST-009,CUST-39018,EMP-5333,Automotive,AU-405,Jumper Cables,3,29.99,89.97,,Gift Card,In-Store,N,REG-14
TXN-994880,09-17-2023,ST-005,,EMP-8376,Clothing,CL-304,Running Shoes,2,48.74,97.48,0.25,Credit Card,Curbside Pickup,N,REG-15
TXN-609604,06-Dec-2024,ST-012,CUST-75369,EMP-2332,Furniture,FU-203,Desk Lamp,1,27.99,27.99,,Mobile Pay,In-Store,N,REG-8
TXN-307830,27-Aug-2023,ST-006,CUST-52013,EMP-7316,Clothing,CL-102,Women's T-Shirt,2,12.99,25.98,,Debit Card,Online,N,
TXN-414423,24-Jan-2024,ST-003,CUST-80975,EMP-7590,Beauty,BE-203,Mascara,2,8.99,17.98,,Cash,In-Store,N,REG-7
TXN-931149,03-Jun-2023,ST-011,CUST-67034,EMP-6245,Home & Garden,HG-001,Potting Soil 20qt,1,8.09,8.09,0.1,Credit Card,Curbside Pickup,N,REG-20
TXN-943510,08-06-2023,ST-009,CUST-30573,EMP-1827,Clothing,CL-102,Women's T-Shirt,3,12.99,38.97,,Cash,In-Store,N,REG-18
TXN-851793,04/13/2024,ST-005,CUST-93005,EMP-6645,Toys,TY-506,RC Car,2,33.99,67.98,0.15,EBT,In-Store,N,REG-11
TXN-575071,2022-03-30,ST-008,CUST-79559,EMP-3910,  Home & Garden,HG-102,Garden Hose 50ft,1,22.49,179.77,0.25,Cash,Online,N,REG-11
TXN-374958,11/10/2022,ST-009,CUST-98274,EMP-2796,Grocery,GR-005,Orange Juice 64oz,2,$4.49,8.98,,Debit Card,Curbside Pickup,N,REG-15
TXN-350959,01-12-2022,ST-003,CUST-11262,EMP-1402,Home & Garden,HG-506,Throw Pillow,1,13.99,13.99,0.3,Cash,In-Store,N,REG-10
TXN-494675,2024-10-11,ST-009,CUST-50289,EMP-9495,Furniture,FU-304,Storage Ottoman,2,54.99,109.98,,Mobile Pay,In-Store,N,REG-2
TXN-726739,06-16-2024,ST-003,,EMP-2735,  Furniture,FU-405,TV Stand,4,119.99,479.96,,Debit Card,In-Store,N,REG-2
TXN-938337,07-01-2022,ST-003,CUST-53218,EMP-8487,Toys,TY-304,Board Game,5,29.99,149.95,,Debit Card,In-Store,N,REG-12
TXN-258748,2023-11-26,ST-002,CUST-47846,EMP-2741,Clothing,CL-607,Dress Socks 6pk,2,8.99,17.98,0.1,Cash,In-Store,N,REG-18
TXN-192492,16-Jan-2024,ST-002,CUST-52960,EMP-4548,Toys,TY-001,LEGO City Set,2,47.49,94.98,0.05,Credit Card,In-Store,N,REG-4
TXN-503268,08/13/2022,ST-008,CUST-63613,EMP-2812,Beauty,BE-203,Mascara,4,6.29,25.16,0.3,Credit Card,In-Store,N,REG-12
TXN-871798,09-22-2022,ST-008,CUST-75112,EMP-5707,Furniture,FU-203,Desk Lamp,3,22.39,67.17,0.2,Credit Card,In-Store,N,REG-10
TXN-782030,2023-11-08,ST-008,CUST-38064,EMP-5458,Grocery,GR-011,Butter 1lb,1,3.99,3.99,0.2,Debit Card,Curbside Pickup,N,REG-10
TXN-478015,19-Nov-2023,ST-010,CUST-75654,EMP-5590,Pharmacy,PH-405,Hand Sanitizer 8oz,1,3.79,3.79,0.05,Debit Card,In-Store,N,REG-15
TXN-869007,09-14-2024,ST-005,CUST-30531,EMP-8805,Home & Garden,HG-506,Throw Pillow,1,19.99,19.99,,Cash,In-Store,N,REG-11
TXN-485303,06-16-2022,ST-009,,EMP-6336,FURNITURE,FU-405,TV Stand,1,83.99,83.99,0.3,Debit Card,Curbside Pickup,N,REG-18
TXN-393768,10/21/2023,ST-011,CUST-74393,EMP-5986,Electronics,TV-001,"4K Smart TV 55""",1,474.99,474.99,0.05,Credit Card,In-Store,N,REG-5
TXN-368191,17-Oct-2024,ST-009 ,,EMP-1208,Furniture,FU-203,Desk Lamp,1,27.99,27.99,,Debit Card,In-Store,N,REG-15
TXN-393116,04-30-2024,ST-009,CUST-54287,EMP-5581,Sports,SP-405,Jump Rope,2,6.74,13.48,0.25,Debit Card,In-Store,N,REG-14
TXN-748263,2022-06-25,ST-008,CUST-46735,EMP-4858,Home & Garden,HG-102,Garden Hose 50ft,1,29.99,-29.99,,Credit Card,In-Store,Y,REG-5
TXN-723365,01/10/2022,ST-004,CUST-63024,EMP-6422,Electronics,EL-303,USB-C Hub,2,34.99,69.98,,Credit Card,In-Store,N,
TXN-859378,01-Dec-2022,ST-006,CUST-34682,,Pharmacy,PH-102,Vitamin D 100ct,1,12.99,12.99,,Credit Card,In-Store,N,REG-13
TXN-153646,2023-04-02,ST-007,CUST-41888,EMP-3919,Electronics,EL-201,iPhone Case,4,19.99,79.96,,Credit Card,In-Store,N,REG-8
TXN-315104,2023-07-07,ST-008,,EMP-7780,Beauty,BE-506,Razor 4pk,3,8.39,25.17,0.3,Credit Card,Online,N,REG-3
TXN-756876,03-22-2022,ST-011,CUST-78559,EMP-8744,Pharmacy,PH-001,Ibuprofen 200ct,5,9.99,49.95,,Debit Card,In-Store,N,REG-5
TXN-792722,05/15/2022,ST-006,CUST-78890,EMP-2303,Clothing,CL-203,Kids Hoodie,1,20.69,20.69,0.1,Gift Card,Online,N,REG-8
TXN-604393,2022-05-26,ST-005,CUST-96678,EMP-4091,Clothing,CL-708,Baseball Cap,3,11.99,35.97,0.2,Cash,In-Store,N,REG-4
TXN-270595,04-15-2024,ST-008,CUST-56887,EMP-6253,Pharmacy,PH-203,Allergy Relief 30ct,1,10.4900,10.49,0.3,Credit Card,Online,N,REG-12
TXN-270312,11-Aug-2024,ST-008,,EMP-2683,Toys,TY-203,Nerf Gun,4,22.49,89.96,0.1,Gift Card,Curbside Pickup,N,REG-3
TXN-647414,2022-10-26,ST-011,CUST-31062,EMP-2438,Clothing,CL-203,Kids Hoodie,2,22.99,45.98,,Credit Card,In-Store,N,REG-11
TXN-624144,2022-10-02,ST-008,CUST-43648,EMP-1090,Home & Garden,HG-102,Garden Hose 50ft,1,28.49,-28.49,0.05,Debit Card,In-Store,Y,REG-9
TXN-242778,2024-06-21,ST-004,CUST-66385,,Electronics,EL-505,Wireless Charger,4,29.99,119.96,,Credit Card,In-Store,N,REG-18
TXN-139548,07-03-2022,ST-001,CUST-40775,EMP-8264,Home & Garden,HG-607,Laundry Detergent,1,13.49,13.49,,Debit Card,In-Store,N,REG-20
TXN-218036,2023-06-17,ST-012,CUST-96392,EMP-4961,Beauty,BE-405,Body Lotion 16oz,2,7.19,14.38,0.1,Debit Card,Online,N,REG-19
  TXN-231982,07-27-2023,ST-008,CUST-45324,EMP-9233,Clothing,CL-506,Yoga Pants,4,25.19,100.76,0.1,Debit Card,In-Store,N,REG-5
TXN-217062,10-Jul-2024,ST-004,CUST-50655,EMP-8751,Automotive,AU-203,Windshield Washer Fluid,4,3.49,13.96,0.3,Debit Card,Curbside Pickup,N,REG-14
TXN-429776,2022-08-28,ST-010,CUST-41148,EMP-5958,Beauty,BE-102,Face Moisturizer,3,13.49,40.47,0.1,Credit Card,In-Store,N,REG-11
TXN-862992,2024-03-31,ST-001,CUST-13485,EMP-6186,Beauty,BE-203,Mascara,3,6.74,20.22,0.25,Mobile Pay,In-Store,N,REG-5
TXN-691953,06-Mar-2023,ST-004,CUST-17051,EMP-1047,Furniture,FU-304,Storage Ottoman,4,43.99,175.96,0.2,Mobile Pay,Online,N,REG-7
TXN-299403,2022-12-23,ST-008,CUST-44578,EMP-6916,Home & Garden,HG-203,Scented Candle,1,11.69,11.69,0.1,Credit Card,In-Store,N,REG-5
TXN-692691,05-Feb-2024,ST-004,CUST-26165,EMP-2944,Pharmacy,PH-102,Vitamin D 100ct,1,12.34,12.34,0.05,Credit Card,In-Store,N,REG-8
TXN-419317,08-15-2023,  ST-010,CUST-29144,EMP-1572,Automotive,AU-405,Jumper Cables,4,20.99,83.96,0.3,Debit Card,Online,N,REG-18
TXN-726615,2023-02-14,ST-009,CUST-35551,EMP-9259,Sports,SP-405,Jump Rope,5,8.54,42.7,0.05,Credit Card,In-Store,N,REG-13
TXN-746917,03-Feb-2022,ST-003,,EMP-9261,Pharmacy,PH-001,Ibuprofen 200ct,2,8.49,16.98,0.15,Debit Card,In-Store,N,REG-19
TXN-304495,2024-02-15,ST-002,CUST-50967,EMP-6229,Furniture,FU-304,Storage Ottoman,1,46.74,-46.74,0.15,Cash,Online,Y,REG-5
TXN-895379,12-05-2023,ST-012,CUST-67880,EMP-4797,Pharmacy,PH-203,Allergy Relief 30ct,5,13.49,67.45,0.1,Check,Online,N,REG-12
TXN-126953,07/20/2023,ST-008,CUST-27825,EMP-7930,Grocery,GR-009,Frozen Pizza,5,7.19,35.95,0.1,Credit Card,In-Store,N,REG-12
TXN-847663,04-07-2022,ST-011,CUST-43147,EMP-9632,Home & Garden,HG-405,Storage Bins 3pk,1,16.14,16.14,0.05,Credit Card,In-Store,N,REG-20
TXN-122118,03/22/2022,ST-010,CUST-11112,EMP-4901,Furniture,FU-203,Desk Lamp,5,27.99,139.95,,Cash,In-Store,N,REG-4
TXN-648282,03-08-2023,ST-002,CUST-14159,EMP-6896,GROCERY,GR-010,Eggs 12ct,3,3.14,9.42,0.1,Credit Card,In-Store,N,REG-8
TXN-835747,2024-01-29,ST-001,CUST-62814,EMP-3660,Beauty,BE-506,Razor 4pk,5,9.59,47.95,0.2,Debit Card,In-Store,N,REG-5
TXN-171922,03/08/2022,ST-007,CUST-36784,EMP-1385,Sports,SP-203,Water Bottle 32oz,2,16.99,33.98,,Credit Card,In-Store,N,REG-9
TXN-862477,2024-08-22,ST-007,CUST-81404,EMP-2348,Toys,TY-203,Nerf Gun,2,22.49,44.98,0.1,Debit Card,Online,N,REG-10
TXN-362867,10/29/2022,ST-005,CUST-13895,EMP-1865,Pharmacy,PH-405,Hand Sanitizer 8oz,1,2.99,2.99,0.25,Mobile Pay,In-Store,N,REG-16
TXN-873112,25-Aug-2024,ST-005,CUST-72877,EMP-7505,Home & Garden,HG-203,Scented Candle,5,9.09,45.45,0.3,Credit Card,In-Store,N,REG-5
TXN-386509,2022-02-02,ST-001,CUST-91996,EMP-1590,Pharmacy,PH-304,Bandage Assortment,4,5.99,23.96,,Credit Card,In-Store,N,REG-13
TXN-483791,06/17/2022,ST-012,CUST-73215,EMP-3764,Home & Garden,HG-203,Scented Candle,1,12.99,12.99,,Credit Card,In-Store,N,REG-5
TXN-690796,2022-08-19,ST-009,,EMP-6108,Electronics,EL-201,iPhone Case,1,19.99,19.99,,Credit Card,In-Store,N,REG-1
TXN-608520,2022-07-18,ST-002,CUST-32884,EMP-5605,Furniture,FU-405,TV Stand,4,83.99,335.96,0.3,Mobile Pay,Curbside Pickup,N,REG-11
TXN-227387,01-18-2023,ST-008,CUST-19749,EMP-1112,Toys,TY-506,RC Car,1,33.99,33.99,0.15,Credit Card,In-Store,N,REG-11
TXN-301165,01-27-2023,ST-010,CUST-44591,EMP-4085,Sports,SP-102,Dumbbells 20lb pair,5,38.24,191.2,0.15,Debit Card,In-Store,N,REG-8
TXN-823318,10/20/2022,ST-007,CUST-53819,EMP-7572,Pharmacy,PH-405,Hand Sanitizer 8oz,1,3.19,3.19,0.2,Cash,In-Store,N,REG-19
TXN-940678,16-Jan-2023,ST-008,CUST-95600,EMP-6816,Furniture,FU-203,Desk Lamp,2,27.99,55.98,,Credit Card,Curbside Pickup,N,REG-4
TXN-282352,09-08-2024,ST-012,CUST-85355,EMP-5207,Beauty,BE-102,Face Moisturizer,4,14.24,56.96,0.05,Debit Card,In-Store,N,REG-4
TXN-701071,10-02-2024,ST-002,CUST-87763,EMP-8989,Sports,SP-102,Dumbbells 20lb pair,1.0,38.24,38.24,0.15,Debit Card,In-Store,N,REG-8
TXN-510720,31-Oct-2022,ST-006,CUST-54974,EMP-2672,Sports,SP-405,Jump Rope,1,8.99,8.99,,Debit Card,In-Store,N,REG-18
TXN-667423,03-Jan-2022,ST-009,,EMP-9074,Grocery,GR-009,Frozen Pizza,1,5.99,5.99,0.25,Cash,Curbside Pickup,N,REG-15
TXN-483947,2024-07-22,ST-007,CUST-97838,EMP-3748,Beauty,BE-001,Shampoo 16oz,2,6.99,13.98,,Credit Card,Curbside Pickup,N,REG-16
TXN-328983,23-Mar-2023,ST-001,CUST-86438,EMP-7537,Clothing,CL-102,Women's T-Shirt,1,9.74,9.74,0.25,Gift Card,In-Store,N,REG-16
TXN-328806,12/19/2024,ST-006,CUST-67139,EMP-3542,Electronics,EL-808,Gaming Controller,2,59.99,119.98,,EBT,In-Store,N,REG-11
TXN-997651,2024-07-31,  ST-003,CUST-90150,EMP-8158,Pharmacy,PH-001,Ibuprofen 200ct,3,8.49,25.47,0.15,EBT,Online,N,REG-5
TXN-504930,09-09-2024,ST-006,CUST-59137,,Beauty,BE-506,Razor 4pk,4,8.39,-33.56,0.3,Cash,Online,Y,REG-14
TXN-506012,03/26/2022,ST-002,CUST-66263,EMP-5583,Pharmacy,PH-102,Vitamin D 100ct,1,12.99,12.99,,Cash,In-Store,N,REG-6
TXN-892545,16-Mar-2022,ST-007,CUST-63412,EMP-3117,Grocery,GR-007,Pasta 1lb,1,1.25,1.25,0.3,Mobile Pay,In-Store,N,REG-5
TXN-975996,10-Jun-2023,  ST-008,CUST-34024,EMP-4382,Toys,TY-001,LEGO City Set,1,49.99,49.99,,Credit Card,In-Store,N,REG-10
TXN-898759,04-Sep-2022,ST-004,CUST-39498,EMP-8494,Clothing,CL-304,Running Shoes,1,48.74,48.74,0.25,Debit Card,In-Store,N,REG-4
TXN-236001,01-Apr-2024,ST-006,CUST-38588,EMP-1522,Clothing,CL-001,Men's Jeans,1,27.99,27.99,,Credit Card,In-Store,N,REG-5
TXN-254878,09/18/2024,ST-003,CUST-29137,EMP-2578,Home & Garden,HG-607,Laundry Detergent,1,13.49,13.49,,Credit Card,In-Store,N,REG-18
TXN-992765,06/03/2022,ST-012,CUST-84763,EMP-4204,Electronics,EL-606,Smart Speaker,1,67.49,67.49,0.25,EBT,In-Store,N,REG-8
TXN-620690,12-19-2024,ST-001,,EMP-4774,Beauty,BE-102,Face Moisturizer,3,14.24,42.72,0.05,Credit Card,Curbside Pickup,N,REG-9
TXN-957631,14-Nov-2022,ST-004,CUST-52388,EMP-3836,Grocery,GR-006,Greek Yogurt 32oz,1,5.66,5.66,0.1,Debit Card,Online,N,REG-5
TXN-370677,2023-01-14,ST-006,CUST-42546,EMP-8032,Grocery,GR-003,Chicken Breast 3lb,4,9.59,38.36,0.2,Cash,In-Store,N,REG-16
TXN-727378,2022-03-20,ST-005,CUST-69347,EMP-2787,Pharmacy,PH-102,Vitamin D 100ct,4,9.09,36.36,0.3,Credit Card,Online,N,REG-16
TXN-908856,02-07-2023,ST-011,CUST-82975,EMP-4451,Sports,SP-203,Water Bottle 32oz,2,11.89,23.78,0.3,EBT,Curbside Pickup,N,REG-11
TXN-684480,2023-09-28,ST-005,CUST-45438,EMP-1588,Clothing,CL-001,Men's Jeans,1,34.99,34.99,,Gift Card,In-Store,N,REG-19
TXN-540268,11-16-2023,ST-007,CUST-15500,EMP-1741,Grocery,GR-002,White Bread,1,2.54,2.54,0.15,Cash,Online,N,REG-11
TXN-938088,06-Jun-2024,ST-007,CUST-56264,EMP-2416,PHARMACY,PH-102,Vitamin D 100ct,1,11.04,11.04,0.15,Debit Card,In-Store,N,REG-14
TXN-156977,04-08-2024,ST-006,,EMP-6472,Automotive,AU-102,Car Air Freshener,5,3.49,17.45,,Debit Card,Online,N,REG-8
TXN-339357,07-Jul-2024,ST-010,CUST-68675,EMP-8671,Grocery,GR-006,Greek Yogurt 32oz,3,6.29,18.87,,Debit Card,In-Store,N,REG-7
  TXN-261332,02-Oct-2022,ST-004,CUST-14364,,Automotive,AU-304,Car Phone Mount,3,11.24,33.72,0.25,Debit Card,In-Store,N,REG-7
TXN-261617,10/27/2023,ST-012,,EMP-9566,Beauty,BE-506,Razor 4pk,1,10.19,10.19,0.15,Credit Card,Curbside Pickup,N,REG-14
TXN-985874,2022-09-22,ST-007,CUST-64158,EMP-5306,Toys,TY-304,Board Game,1,22.49,192.18,0.25,Credit Card,In-Store,N,REG-3
TXN-461855,2022-08-16,ST-010,CUST-38878,,Pharmacy,PH-304,Bandage Assortment,4,5.99,23.96,,EBT,Online,N,REG-4
TXN-544438,04-30-2022,ST-001,CUST-95271,EMP-5083,Pharmacy,PH-203,Allergy Relief 30ct,5,13.49,67.45,0.1,Cash,Curbside Pickup,N,REG-13
TXN-485536,02-Oct-2024,ST-003,CUST-18056,EMP-2008,Furniture,FU-304,Storage Ottoman,3,46.74,140.22,0.15,Cash,In-Store,N,REG-12
TXN-470922,11/12/2022,ST-009,CUST-90993,EMP-6530,Grocery,GR-006,Greek Yogurt 32oz,1,6.29,6.29,,EBT,In-Store,N,REG-9
